icd_11_id	name	icd_11_code
1006642359	Synalar	XM9ST9
1548228236	Tolciclate	XM9SF6
1444956528	Triacetin	XM6848
1212094726	Tetramethylthiuram medicinal	XM2GG6
1082284861	Staphisagria or stavesacre (pediculicide)	XM38S1
710015189	Thimerosal	XM9ZY9
1803499437	Sulbentine	XM2237
915243995	Ticlatone	XM3C36
1712562940	Triclobisonium chloride	XM5KU0
1283624762	Sulfiram	XM06Y3
359275778	Quaternary ammonium anti-infective	XM97F8
63442767	Undecenoic acid	XM84C7
919587643	Tridesilon	XM93J3
964051881	Undecoylium	XM5GQ1
1554902556	Triclocarban	XM74T6
59393967	Thymol	XM7W47
2096311376	Undecylenic acid (derivatives)	XM1TP6
741295505	Triclosan	XM5WW5
492416421	Zinc peroxide	XM6KL1
2012689150	Urea peroxide	XM81Z1
1931587278	Zinc anti-infectives	XM2B18
2036259830	Cloponone	XM71H0
1549882466	Valisone	XM2VU7
644765827	Zinc undecylenate	XM5L28
753139695	Vioform topical	XM0GR5
315823093	Acriflavine	XM0BF3
1102264354	Nifuraldezone	XM1KZ4
1403220154	Eosin	XM5U34
752491333	Tibezonium iodide	XM4DT4
865136331	Zinc sulfate topical	XM8SM1
2136659585	Propanol	XM24W5
1954018119	Pecilocin	XM2Q40
461785582	Pyrrolnitrin	XM6UW2
1868336333	Policresulen	XM0SV3
1708207009	Polihexanide	XM8S89
1977053677	Isopropanol	XM5DR7
672510113	Mercury, metallic	XM5LX3
343771550	Biphenylol	XM80T0
1206127112	Didecyldimethylammonium chloride	XM68P2
1251096085	Chlormidazole	XM6AC5
134822413	Euflavine	XM2UH3
1281166750	Sodium chlorite	XM7KH0
2097658311	Bifonazole	XM8B91
1180588142	Nadifloxacin	XM7022
1392461008	Decamethoxine	XM53J8
765040872	Omoconazole	XM0072
138676250	Ethyl hydroxybenzoate	XM67B0
1122225746	Clindamycin topical	XM8BY6
132992438	Fenticonazole	XM4J78
167001612	Luliconazole	XM6H72
173288655	Imiquimod	XM0CH6
769810390	Butenafine	XM2L70
1454939575	Sertaconazole	XM9U15
1931397755	Eberconazole	XM5XM5
485454036	Flutrimazole	XM49Z6
1839179181	2-(4-chlorphenoxy)-ethanol	XM8JJ2
86056483	Docosanol	XM4BA3
1392656599	Efinaconazole	XM20T9
661649594	Amorolfine	XM6474
125006356	Tavaborole	XM3PR6
2092829881	Mercuric iodide	XM0N01
1021147668	Dibutylsuccinate	XM4KG9
1178046053	Decamethrin	XM73B3
1446096301	Ethacridine lactate	XM4UE1
1015438274	Bendazac	XM0P54
1122871516	Benzododecinium	XM4796
1384922003	Etohexadiol	XM2Y03
1559138077	Bioallethrin	XM3J77
1792058506	Sinecatechins	XM2CA6
1590109208	Aluminium acetotartrate	XM2PS8
2045291045	Tribromometacresol	XM89W5
928486950	Felbinac	XM8XZ0
1714095305	Dibutylphthalate	XM84S5
1126884213	Dimethylcarbate	XM1BB3
1333195590	Inosine	XM8BH0
700855500	Copper oleinate	XM7MQ0
1406073513	Sulconazole	XM2NB3
1345465434	Quassia	XM9R96
50486870	Bromochlorosalicylanilide	XM7CT0
855982489	Oxyquinoline	XM6XJ9
734996431	Nifuroxazide	XM1071
448385019	Balsalazide	XM7MF9
1555827393	Dimethylphthalate	XM74X3
1357783710	Nifurzide	XM5BH0
983347969	Potassium polysulfide	XM4PX0
1634358496	Tyrothricin	XM0GR6
248430707	Dimeticone topical	XM0JJ7
2041317794	Acetic acid medicinal	XM4KV4
2058025840	Penciclovir topical	XM9X60
1253069334	Terbinafine topical	XM7014
1060945583	Ganciclovir topical	XM7A63
1881627676	Idoxuridine topical	XM0K16
2085441625	Loxoprofen	XM1HU5
558006435	Fidaxomicin	XM0FD5
624688579	Abametapir	XM8TB9
454025424	Amylene hydrate	XM5JW4
240052167	Propyl alcohol	XM5RS7
10129874	Morphine, morphine derivatives and metabolites	XM69R4
528974963	Gatifloxacin topical	XM92Q3
1630539813	Diamorphine	XM05B3
969819660	Opium	XM4ES0
1909093785	Diethyl carbinol	XM6HQ5
1052949772	Trimethylcarbinol	XM5M32
1948967210	Isoamyl alcohol	XM5SH0
522204163	Levofloxacin topical	XM3CL3
794683960	Butyl alcohol	XM49S0
363697007	Lomefloxacin topical	XM1P27
1091574738	Moxifloxacin topical	XM6VX8
367240928	Amyl alcohol	XM88C8
1633360427	Codeine, codeine derivatives and other opioids used in cough suppression	XM4587
1960919828	Opioid receptor antagonists	
851045332	Nalfurafine	XM9UH3
492740878	Opioid anaesthetics	XM4MV8
1550103509	Methadone, methadone derivatives and other drugs used to treat opioid addictive disorders	XM1ZY9
2092625974	Denatured alcohol	XM3094
1361937054	Difelikefalin	XM4M74
1135637224	Absolute alcohol	XM8HG4
1666428199	Nalmefene	XM4PD9
273680488	Oxycodone	XM4SL9
1637228416	Ethanol motor fuel	XM8RP6
900798915	Famciclovir topical	XM3SK7
1308903238	Streptomycin topical	XM6XD8
169293502	Other opioid analgesics, natural, synthetic and semi-synthetic	XM4S22
923774621	Alcohol beverage	XM1A61
2123236524	Methanol motor fuel	XM0ZA4
262884427	Catha (edulis) (tea)	XM0VG7
1318303118	Khat	XM0238
1871579102	Ethyl dichloroarsine	XM1AE2
320261065	Sulfuryl fluoride	XM48A5
172231861	Isopropyl rubbing alcohol	XM8YA1
589083974	Dimethyl sulfate fumes	XM8TX4
234279090	Cacodylic acid	XM6C50
1670304731	Arsine	XM00Z1
1441633440	Copper arsenic complex	XM8SC0
1614253904	Chlorovinyldichloroarsine	XM1BL4
1749666383	Corrosive cleaning product fumes, not elsewhere classified	XM57L3
1451825071	Cacodyl	XM0DR1
171757885	Local anaesthetics	XM7Y85
705390629	Diphenylchlorarsine	XM9YA9
1330713516	Lead arsenite	XM3M96
1253055504	General anaesthetics	
1335004528	Potassium arsenite	XM4TW8
155928206	Lead arsenate	XM8LC6
100779418	Sodium arsenite	XM7Y18
307869398	Bleach, not elsewhere classified	XM2A78
102865762	Shrew venom	XM8EC2
641536460	Solenodon venom	XM67Y0
873740369	Realgar	XM32L9
761992648	Drain cleaner, not elsewhere classified	XM6AU8
1058023165	Arsenic pesticide, not elsewhere classified	XM4GU5
212614158	Platypus venom	XM27R8
1159670300	Sodium arsenate	XM7H00
749778592	Slow loris venom	XM9R52
1415215560	Central nervous system stimulants, not elsewhere classified	XM3GQ0
647668158	Vampire bat venom	XM6NB8
1633533374	Cerebral stimulants	XM93X4
1600022374	Cerebral stimulants psychotherapeutic	XM0854
502591876	Centipede venom	XM6TD6
1171271601	Arachnid venom	XM12G1
1111922085	Stimulant central nervous system psychotherapeutic	XM7125
1121146929	Insect venom	XM50Y9
460831920	Millipede toxin	XM4C00
751869036	Frog toxin	XM0KH6
1489536441	Acrolein gas	XM2MJ1
1518327469	Barium carbonate	XM3709
1930612041	Toad toxin	XM7YQ1
1795767961	Barium sulfite	XM38G1
1527974023	Salamander toxin	XM7P83
596102318	Pitohui bird toxin	XM5Y38
1226570979	Lizard venom	XM4RP9
1986114774	Liquor cresolis compositus	XM9814
1067744026	Barium chloride	XM5DL6
628685721	Snake venom	XM4KN1
1180459289	Ifrita bird toxin	XM5V29
1351866378	Aminophenol	XM3FK8
152854377	Butylated hydroxytoluene	XM2PP7
566480119	Boron hydride	XM3FZ9
1481013031	Boron trifluoride	XM5AP1
2067216480	Barbiturates and derivatives	XM4YG0
623205497	Phenol disinfectant, not elsewhere classified	XM0HB7
1710255237	Phenol pesticide, not elsewhere classified	XM5YF7
2029495222	Hexethal (sodium)	XM1VL2
894677403	Z-drugs	XM4843
386441453	Carbamates	XM96H3
1640171557	Seafood poison	XM3BZ7
415207821	Mephebarbital	XM7MG1
1579729654	Ammonia	XM4TP4
757065097	Methitural	XM0217
622320307	Aldehydes and derivatives	XM3XU7
512204773	Diphenylmethane derivatives	XM8CM3
1085754138	Other sedatives, hypnotics and antianxiety drugs	
197040843	Ammonium carbonate	XM51W3
1886481940	Melatonin receptor agonists	XM0GA0
1908055860	Piperidinedione derivatives	XM6R00
1004960591	Calcium hydroxide	XM4AF1
1116803281	Marine and freshwater animal venom	XM99J1
277691729	Benzodiazepines	
270702605	Nitrophenol	XM7645
1969687066	Caustic hydroxide	XM8586
249675579	Calcium oxide	XM87X9
2071886248	Borate nonmedicinal	XM8X28
30852407	Potassium carbonate	XM8WC7
790595161	Sodium hypochlorite	XM0KW1
1254370286	Alkaline disinfectant, not elsewhere classified	XM9JC6
2137906310	Manganese dioxide	XM9ZR0
712171085	Bromine compounds	
1419326330	Sodium carbonate	XM9370
1518354628	Orthotolidine	XM5JW8
554104293	Nitrous acid	XM2WH3
1957493562	Hydrazoic acid	XM3C02
1581111036	Oxalic acid	XM4AK6
71654073	Triethanolamine	XM8F93
1099438550	Decaborane fumes	XM74T0
1798967950	Phosphoric acid	XM0270
512530173	Formic acid	XM6HP3
888685485	Nitrohydrochloric acid	XM5WU5
280799151	Picric acid	XM0KV1
513377009	Trichloroacetic acid	XM9SC9
607312411	Nitric acid	XM5NZ1
1420849560	Hydrogen fluoride	XM0VA0
90919689	Calcium hypochlorite	XM50U9
1366602484	Sulfuric acid	XM8724
206043867	Potassium permanganate nonmedicinal	XM3VC7
1701531046	Cordite vapor	XM1926
1684431500	Osmic acid	XM22A0
1602504453	Acetylene tetrachloride vapor	XM4YD3
1930295834	Yellow phosphorus	XM0LP4
1077922342	Nitroglycerin nonmedicinal fumes	XM5VU2
1426966032	Dynamite	XM9YX2
1588219573	Freon	XM9813
1791519870	Chloronitrobenzene vapor	XM5S30
2075869366	Phosphine	XM3G46
438423039	Chlorodinitrobenzene vapor	XM5VH9
751511899	Chlorinated naphthalene vapor	XM9P39
1530515771	Acetylene dichloride	XM7JZ1
1947960950	Ethylene dichloride vapor	XM8QX0
1061324706	Carbon tetrachloride vapor	XM0386
1791085457	Tetrachloroethylene vapor	XM86D7
2009836312	1,1,2 trichloroethane	XM1992
1243110574	Ethylene chlorohydrin vapor	XM5HK4
838616174	Tetrachloroethane vapor	XM4N54
223378617	Vinylidene chloride	XM3DX7
553463036	Dichloromethane vapor	XM7EF6
1974655669	Trichloroethylene vapor	XM7YS9
753401613	Amiflamine	XM3533
1448035230	Mebanazine	XM2K50
1175550674	Levomilnacipran	XM17Z4
552002333	Cyanogen chloride	XM1293
1487078798	Nialamide	XM0158
957958469	Antidepressant monoamine oxidase inhibitor	XM8CW9
577797679	Monoamine oxidase inhibitor hydrazine	XM2GX9
1509346064	Monoamine oxidase inhibitor	XM6944
218696531	Antidepressant triazolopyridine	XM8D31
673295873	Parnate	XM3KZ3
484901901	Milnacipran	XM6J21
2011430690	Safrazine	XM96M0
1070806750	Gyromitra ambigua mushroom	XM0BM0
371356889	Pheniprazine	XM4A50
119182237	Clorgiline	XM9VZ7
123819183	Tranylcypromine	XM1023
1200774216	Venlafaxine	XM36V6
644503649	Iproclozide	XM2WY9
93069805	Duloxetine	XM10Q5
1294428301	Phenelzine	XM4S21
1971641275	Gyromitra esculenta mushroom	XM76X5
86741405	Desvenlafaxine	XM3KS5
701487795	Clitocybe rivulosa mushroom	XM2BD5
701747443	Isocarboxazid	XM4T23
478110603	Amanita muscaria mushroom	XM91N3
1899580805	Gyromitra infula mushroom	XM3LC5
1927452786	Amanita pantherina mushroom	XM4NS6
2028064130	Amanita bisporigera mushroom	XM82H0
214842639	Amanita tenuifolia mushroom	XM5039
1917134852	Amanita pseudoporphyria hongo mushroom	XM23X2
1749850438	Moclobemide	XM14X9
1982122368	Amanita smithiana mushroom	XM3VN8
115616275	Amanita virosa mushroom	XM1DV5
2020556574	Amanita ocreata mushroom	XM8MF4
752007075	Amanita suballiacea mushroom	XM2HH5
1665107880	Amanita verna mushroom	XM0G40
385008871	Amanita hygroscopica mushroom	XM5911
858752177	Amanita phalloides mushroom	XM6HP7
325950485	Iproniazid	XM6DW5
1217160364	Antidepressant selective serotonin norepinephrine reuptake inhibitor	XM0PE4
1886266101	Toloxatone	XM1TG1
1688221375	Trimipramine	XM9WZ5
686625919	Imipramine	XM6PZ9
733556589	Desipramine	XM6FC9
789932054	Opipramol	XM37K4
1530627296	Clomipramine	XM76Z6
1551210942	Lofepramine	XM7T42
1637095745	Nortriptyline	XM79G5
1104874060	Amitriptyline	XM7BL0
1109950762	Dibenzepin	XM6H22
514800224	Protriptyline	XM2WA4
1024696887	Doxepin	XM1LC7
318040297	Iprindole	XM24M7
807059019	Imipramine oxide	XM4SZ9
1647577988	Maprotiline	XM41L8
1743117546	Butriptyline	XM8QA6
1966629316	Dimetacrine	XM3MV6
1953148681	Noxiptiline	XM7GY1
1954250320	Dosulepin	XM2T20
857969509	Amoxapine	XM8TQ9
1035211335	Melitracen	XM1575
1273023505	Quinupramine	XM34S5
66420863	Oxaprotiline	XM5RG3
1701249251	Galerina fasciculata mushroom	XM6W91
1218782790	Amineptine	XM1190
1510513515	Galerina venenata mushroom	XM78T5
1887194683	Galerina sulcipes mushroom	XM24L3
1933157488	Cortinarius rubellus mushroom	XM85A8
164843551	Cortinarius orellanus mushroom	XM9TZ1
760727839	Citalopram	XM6WT9
1574265490	Femoxetine	XM24M0
56555379	Cortinarius speciosissimus mushroom	XM2BB9
703225633	Antidepressant selective serotonin reuptake inhibitor	XM2NP3
952268121	Fluvoxamine	XM64L1
177650250	Galerina marginata mushroom	XM7NR0
1673376326	Indalpine	XM5R26
1675016266	Fluoxetine	XM7LE6
2075805962	Alaproclate	XM7ZN2
847472715	Thiazesim	XM0ST5
1273145486	Paroxetine	XM3PJ6
662560259	Prazitone	XM4WM9
1012310409	Bifemelane	XM03J9
1741463044	Viloxazine	XM5L45
418888987	Trazodone	XM62E7
499356389	Nomifensine	XM6X89
1715808198	Oxitriptan	XM6AP8
1856047058	Escitalopram	XM7PX8
1764758826	Mianserin	XM0T46
2104383566	Bupropion	XM03E6
209760915	Tianeptine	XM5DV5
850012837	Cianopramine	XM0HR7
1680646334	Etoperidone	XM4MF4
683955857	Minaprine	XM5QV7
1986676452	Diclofensine	XM7U12
1899490918	Sertraline	XM5TZ9
41695679	Zimeldine	XM6WB9
39156561	Other specified antidepressant	XM78C1
2066865988	Oxaflozane	XM4ML8
150052563	Mirtazapine	XM0B23
246290911	Agomelatine	XM5F11
1363479058	Medifoxamine	XM80H8
312009390	Vortioxetine	XM0EP0
1643647750	Hyperici herba	XM4230
2127121092	Reboxetine	XM70H2
618318991	Vilazodone	XM7T91
83103430	Omphalotus nidiformis mushroom	XM8VV0
926642414	Alum ammonium	XM9CV4
555899151	Nefazodone	XM85H1
95489402	Panaeolus sphinctrinus mushroom	XM0B62
1489685061	Alum potassium	XM5GN1
146003507	Metapramine	XM0227
255633942	Panaeolus papilionaceus mushroom	XM3NJ2
1637962223	Panaeolus subbalteatus mushroom	XM27Y3
2075454185	Lepiota brunneoincarnata mushroom	XM7K06
1630511985	Omphalotus illudens mushroom	XM7RG5
1275512496	Serotonin	XM8FB6
342349211	Pivagabine	XM4ZF1
190221407	Tryptophan	XM54Q7
355012880	Lepiota chlorophyllum mushroom	XM0FJ0
1421713298	Gepirone	XM5KP8
530888316	Lepiota brunneolilacea mushroom	XM4L76
361668962	Lepiota fulvella mushroom	XM6882
1259945665	Lepiota helveola mushroom	XM1UJ5
2029463949	Chromic acid	XM95L9
1655707479	Chromyl chloride	XM79V9
300892190	Lepiota josserandii mushroom	XM8R10
1739422279	Lead chromate	XM91V9
58145636	Lead azide	XM9WK6
1125952489	Potassium dichromate	XM0QY9
1223524585	Lead alkyl	XM17Q5
574824368	Lead dioxide	XM59W8
412506456	Lead carbonate	XM3Y96
647866378	Aluminium phosphide	XM3TB8
1722586839	Lead antimonate	XM2PV9
730081404	Copper acetate	XM5U84
1824681701	Lead iodide	XM4EW1
1922022221	Titanium tetrachloride	XM4WJ2
5173868	Nickel sulphate	XM7K88
323891382	Titanocene	XM89Q2
1929773709	Nickelocene	XM5F09
1926994271	Lead acetate nonmedicinal	XM5071
623813870	Chromium VI compounds	XM34P0
2105626259	Lead monoxide	XM7LD9
1153810152	Tin oxide	XM0K92
1026559636	Lead oxide	XM2R16
933580624	Tin chloride	XM9KC4
1108028811	Lead paint, not elsewhere classified	XM0891
604699951	Nickel carbonyl	XM9P91
1037432324	Mercuric cyanide nonmedicinal	XM39J4
1600140276	Copper hydroxide	XM0EX6
2138880350	Copper oxychloride	XM48K0
685037093	Oxine-copper	XM98Z3
391697730	Mercury thiocyanate	XM3W50
1930207562	Phenylmercury acetate	XM2Z22
50043937	Cadmium succinate	XM9217
1978736178	Copper oxide	XM0Y98
37985178	Mercuric oxide nonmedicinal	XM5X38
1921218805	Methyl mercury	XM5DJ5
783689517	Copper pesticide, not elsewhere classified	XM3757
1872870571	Verdigris	XM30V1
883276932	Antimony pesticide, not elsewhere classified	XM81B2
105253407	Cadmium selenide	XM4YU7
673923148	Mercury pesticide, not elsewhere classified	XM7UW8
1285890939	Copper sulfate nonmedicinal	XM6859
371759764	Mercuric chloride nonmedicinal	XM9524
1716514058	Methyl carbonate	XM7CR8
478960535	Amyl acetate	XM2KF5
1984548546	Butyl acetate	XM3RG6
744278980	Lead sulfide	XM3ZU1
2018548221	Mercury fulminate	XM4WJ1
1934863254	Acetaldehyde vapor	XM5Q94
141966157	Cadmium sulfate	XM0TH7
1214476919	Ethyl mercuric chloride	XM8JX9
2091712112	Cadmium chloride	XM3YF2
1458661840	Cadmium pesticide, not elsewhere classified	XM1TW0
1935097372	Cadmium sulfide nonmedicinal	XM5YV2
324879559	Cadmium carbonate	XM3S39
2024370153	Mercuric sulfate nonmedicinal	XM8HV3
1928616190	Benzyl acetate	XM5AK0
2004299469	Antimony hydride	XM2AE9
1824672358	Isobutyl acetate	XM3MD8
1776232310	Cyclohexyl acetate	XM3AP0
390397765	Isopropyl acetate	XM1EQ5
1468954738	Benzene homologue	XM2738
1814541046	Ethyl carbonate	XM77E6
1653193732	Diphenylmethane	XM9UH2
1990725673	Nitroderivative or aminoderivative of benzene or benzene homologue	XM83H3
1286926910	Styrene	XM5V50
1014239569	Resorcin nonmedicinal	XM6ZJ9
355238252	Thallium sulfate	XM9YD2
1631061211	Isophoronediamine	XM58V1
980904380	Hard metal dust	XM3AW0
223429699	Acetone	XM7U59
1170147349	Benzene vapor	XM3TU9
1235789784	Methyl cyclohexyl acetate	XM27U4
115484579	Ethyl acetate	XM00H9
142644013	Diacetone alcohol	XM9F73
1648690810	Acetophenone	XM0AM0
1032279897	Hexanone	XM7KB7
586434173	Methyl acetone	XM9LD3
1750942372	N-Hexane and Methyl n-butyl ketone solvent	XM5LH2
1605157903	Benzoquinone	XM4GN3
59018625	Hydroxymethylpentanone	XM5E65
140864445	Methyl isobutyl ketone	XM5H65
912152977	Phenylglycidylether	XM5YV7
1236822762	Cyclohexanone	XM1L02
1489216106	Isophoronediisocyanate	XM4XC6
1833022291	Methyl sulfate fumes	XM5Y11
204271829	Polishing compound	XM0KG9
2042857847	Pyridine vapor	XM7TE7
797449752	Polyester resin hardener	XM3JF2
1532713049	Petroleum product	XM7MJ9
281494556	Lighter fluid	XM0R56
1926616605	Ergot alkaloid mycotoxin	XM2BE5
2119876581	Petroleum vapor	XM0B41
2019062129	Fumonisin	XM9C09
1491291053	Zearalenone	XM4E53
654224655	Glue	XM3U55
1388928177	Moniliformin	XM9GV7
44729393	Paint stripper	XM9B14
1674362812	Methyl acetate	XM12H2
864674205	Brake fluid vapor	XM8TE5
1135706095	Ethylene oxide	XM4G15
226651509	Herbicide	XM6J29
1609142291	Metaldehyde	XM95F1
2142720607	Piperonyl butoxide	XM6FE7
1794004071	Methyl bromide	XM0NK1
1839289664	Fungicide	XM83G4
1968308029	Fumigant, not elsewhere classified	XM8V89
368710969	Organochlorine pesticide, not elsewhere classified	XM5E09
1411229074	Blast furnace gas	XM8MR4
1606472445	Sulfur pesticide, not elsewhere classified	XM86Y5
1253086763	Seed disinfectant, not elsewhere classified	XM8HA3
645338835	Copper oleate	XM55D5
1864986268	Molluscicide, not elsewhere classified	XM0ZQ8
10894474	Carbon monoxide from incomplete combustion of coal	XM2EK4
365980155	Carbon monoxide from incomplete combustion of fuel gas	XM9675
975470234	Diethylene glycol monoacetate	XM3834
1439078796	Carbon monoxide from engine exhaust gas	XM7SP6
1791432329	Wood preservative, not elsewhere classified	XM86L9
424493509	Ethylene glycol dinitrate	XM0WA9
202351062	Ethylene glycol monoethyl ether	XM4E62
468751765	Bromobenzylcyanide	XM9FN5
787960289	Chloroacetone	XM2N89
1419135373	Rodenticide	XM2KK3
1846004103	Diethylene glycol monoethyl ether	XM8XU3
1684801276	Ethyl iodoacetate	XM41V6
1346751294	Sulfur dioxide	XM0Z74
304239975	Ethylene glycol monobutyl ether	XM8BF5
823820135	Carbon monoxide from incomplete combustion of charcoal	XM4QD5
1125372188	Thiocarbamate pesticides, not elsewhere classified	XM0J68
811112763	Tricresyl phosphate	XM5FS3
1653813711	Acetylene	XM3FZ1
1366016654	Chloroacetophenone	XM7J14
1586496254	Nitrogen dioxide	XM05F4
1261239380	Mace lacrimogenic gas	XM3RL0
351092216	Diethylene glycol monobutyl ether	XM1A56
456929259	Methyl chloroformate	XM6RK9
73825313	Producer gas	XM6993
1574299817	Liquefied petroleum gas	XM53K7
906492830	Natural gas	XM6BD0
999806987	Coal gas	XM8GS7
1418038167	Carbon monoxide from incomplete combustion of coke	XM7NG7
1520293212	Microcystin	XM38M2
219296857	Guano	XM0AR7
2023890166	Magnesium thiosulfate	XM7046
455736406	Insecticide	XM3K66
1480915933	Trichothecenes	XM6X33
1148555989	Dichloropropene	XM61U9
1931614401	Ammonium nitrate	XM4NU1
2145146961	Tetradifon	XM6BS1
517040598	Dibromochloropropane	XM6PM8
2051725662	Water gas	XM4X82
1775504483	Ethylene glycol monomethyl ether	XM0C04
234817177	Aconitine	XM2WR7
1288175456	Aconitum ferox plant	XM3VB6
1604770781	Caladium bicolor	XM1021
1595399602	Caladium seguinum	XM0BS2
724944488	Cerbera manghas plant	XM1FN8
198283837	Cerbera odollam plant	XM2KR7
1965994190	Marijuana	XM8PV1
28424938	Carbon monoxide from incomplete combustion of wood	XM8WR8
635870452	Acaricide, not elsewhere classified	XM6372
1988948510	Ligustrum sinense plant	XM4CK0
130284126	Afghanistan black	XM08L6
649277858	Indian hemp	XM5WR8
417033037	Pyrethrin nonmedicinal	XM5HR7
1080650831	Ligustrum lucidum plant	XM1WT1
808234205	Nutmeg oil	XM6FE5
1391288939	Colchicine	XM3Q99
590234267	Nitrocellulose lacquer	XM8B47
1930809414	Cyclamen persicum plant	XM5174
1533581182	Acridine vapor	XM2QW2
531013045	Clematis vitalba plant	XM5D25
1908652219	Cerbera venenifera plant	XM8AZ9
698613781	Actaea spicata	XM3QE1
965435699	Cyclamen europaeum plant	XM56R9
1794498904	Coniine	XM3FY5
1805230086	Cicutoxin	XM1S86
879932363	Jatropha curcas plant	XM8QC3
1033391658	Lebanese red	XM3R78
1757994336	Cherry kernel	XM5MK6
1366592938	Jatropha gossypiifolia plant	XM7CZ8
541586595	Amygdalin	XM01R5
36740588	Tobacco	XM88J8
956786894	Brucine	XM7134
983503183	Jatropha multifida plant	XM84E3
632472058	Ligustrum vulgare plant	XM23X8
1899197282	Equisetum diuretic	XM0EC2
574128203	Plum kernel	XM52C3
1543056070	Jatropha hastata plant	XM2C70
1848792270	Jatropha podagrica plant	XM04B0
1969417336	Primula officinalis plant	XM4TX6
780333149	Ricin	XM2VG9
2092946134	Apricot kernel	XM0PX4
1769779581	Strychnine	XM5421
173375068	Cocaine	XM7UN8
226804139	Strophanthin-k	XM9QZ9
1641881901	Solanum nigrum plant	XM1AE1
1598340346	Jatropha macrorhiza plant	XM4R06
260577287	Primula veris plant	XM19S7
219377899	Peach kernel	XM7B39
421075201	Solanum dulcamara plant	XM56G1
1681737073	Wisteria sinensis plant	XM8ZH3
1245936467	Veratrum viride plant	XM9Z08
517452032	Wisteria floribunda plant	XM29R2
1364995028	Solanine	XM9588
